LOC,CC,PC,Is_Long_Parameter_List
83,21,0,FALSE
50,18,2,FALSE
51,15,0,FALSE
38,13,2,FALSE
63,19,0,FALSE
106,21,0,FALSE
127,42,0,FALSE
91,34,1,FALSE
118,17,0,FALSE
90,15,1,FALSE
57,17,0,FALSE
58,21,0,FALSE
77,17,3,FALSE
72,17,3,FALSE
654,215,0,FALSE
494,159,0,FALSE
236,217,0,FALSE
642,214,0,FALSE
477,158,0,FALSE
279,90,0,FALSE
93,30,2,FALSE
105,30,2,FALSE
82,25,2,FALSE
197,78,0,FALSE
560,326,2,FALSE
166,54,2,FALSE
199,35,0,FALSE
32,3,2,FALSE
24,9,3,FALSE
55,19,0,FALSE
76,30,2,FALSE
32,11,0,FALSE
40,22,0,FALSE
112,23,0,FALSE
77,13,2,FALSE
102,12,4,FALSE
94,24,3,FALSE
95,25,1,FALSE
12,5,4,FALSE
104,28,4,FALSE
55,13,3,FALSE
105,23,0,FALSE
20,9,3,FALSE
72,13,4,FALSE
125,34,2,FALSE
60,17,3,FALSE
313,175,1,FALSE
94,17,1,FALSE
31,11,2,FALSE
219,60,0,FALSE
82,24,0,FALSE
50,17,3,FALSE
77,19,4,FALSE
163,30,3,FALSE
138,28,2,FALSE
78,17,4,FALSE
59,19,1,FALSE
38,13,3,FALSE
97,26,3,FALSE
80,15,3,FALSE
26,10,3,FALSE
61,13,3,FALSE
96,16,3,FALSE
56,16,1,FALSE
99,24,3,FALSE
94,18,1,FALSE
53,17,3,FALSE
44,19,1,FALSE
54,15,3,FALSE
111,31,4,FALSE
169,38,2,FALSE
67,25,2,FALSE
53,18,1,FALSE
102,13,2,FALSE
99,27,3,FALSE
72,9,4,FALSE
50,7,2,FALSE
65,27,1,FALSE
47,20,3,FALSE
161,31,0,FALSE
37,7,4,FALSE
178,56,0,FALSE
159,114,0,FALSE
67,10,0,FALSE
158,38,0,FALSE
127,21,0,FALSE
128,109,0,FALSE
125,107,0,FALSE
323,105,0,FALSE
162,53,0,FALSE
312,104,0,FALSE
122,62,0,FALSE
92,43,2,FALSE
104,50,4,FALSE
141,61,4,FALSE
99,47,4,FALSE
105,46,4,FALSE
110,51,4,FALSE
109,45,4,FALSE
89,35,4,FALSE
106,40,4,FALSE
64,27,4,FALSE
59,22,4,FALSE
36,15,4,FALSE
29,12,4,FALSE
41,15,4,FALSE
23,8,4,FALSE
157,61,2,FALSE
97,19,0,FALSE
54,26,0,FALSE
43,19,1,FALSE
47,17,2,FALSE
194,84,2,FALSE
15,6,3,FALSE
56,19,0,FALSE
34,12,3,FALSE
16,8,3,FALSE
85,26,1,FALSE
74,18,0,FALSE
128,42,1,FALSE
84,15,1,FALSE
29,1,3,FALSE
37,13,3,FALSE
33,13,2,FALSE
73,19,3,FALSE
47,12,4,FALSE
61,19,2,FALSE
52,23,1,FALSE
48,22,1,FALSE
86,40,1,FALSE
26,12,2,FALSE
25,12,2,FALSE
28,13,2,FALSE
56,23,2,FALSE
19,10,3,FALSE
68,22,2,FALSE
65,22,1,FALSE
42,20,1,FALSE
80,6,4,FALSE
50,16,1,FALSE
56,3,2,FALSE
143,27,1,FALSE
108,19,1,FALSE
70,15,0,FALSE
131,29,2,FALSE
94,29,1,FALSE
55,26,1,FALSE
55,4,1,FALSE
162,35,2,FALSE
70,20,2,FALSE
66,15,0,FALSE
118,12,2,FALSE
92,16,2,FALSE
64,7,1,FALSE
161,38,3,FALSE
93,18,3,FALSE
288,57,4,FALSE
81,25,1,FALSE
18,11,1,FALSE
133,17,2,FALSE
33,21,1,FALSE
126,13,1,FALSE
122,12,0,FALSE
72,8,1,FALSE
53,23,2,FALSE
246,47,2,FALSE
53,7,3,FALSE
10,9,1,FALSE
181,1,0,FALSE
133,1,0,FALSE
82,6,2,FALSE
73,15,4,FALSE
62,14,0,FALSE
275,44,0,FALSE
45,7,0,FALSE
49,19,0,FALSE
77,25,0,FALSE
125,41,0,FALSE
141,51,0,FALSE
91,31,0,FALSE
170,43,0,FALSE
84,24,1,FALSE
174,46,3,FALSE
43,19,0,FALSE
171,51,1,FALSE
21,16,1,FALSE
72,20,0,FALSE
105,33,4,FALSE
166,16,1,FALSE
123,19,3,FALSE
78,26,2,FALSE
51,31,3,FALSE
65,32,4,FALSE
79,25,0,FALSE
114,23,0,FALSE
31,23,0,FALSE
60,18,1,FALSE
61,20,2,FALSE
45,20,2,FALSE
107,29,2,FALSE
96,9,1,FALSE
70,17,1,FALSE
35,18,1,FALSE
35,20,3,FALSE
43,15,2,FALSE
16,9,3,FALSE
39,31,3,FALSE
51,34,2,FALSE
76,17,3,FALSE
52,12,4,FALSE
13,6,3,FALSE
29,20,3,FALSE
36,22,2,FALSE
40,15,2,FALSE
19,8,3,FALSE
101,23,2,FALSE
27,17,3,FALSE
41,20,0,FALSE
37,20,2,FALSE
49,18,2,FALSE
50,23,1,FALSE
45,16,4,FALSE
19,7,3,FALSE
72,16,3,FALSE
50,12,4,FALSE
42,12,4,FALSE
90,23,4,FALSE
53,14,4,FALSE
93,30,4,FALSE
57,16,3,FALSE
50,24,1,FALSE
72,24,1,FALSE
177,24,0,FALSE
53,24,0,FALSE
47,19,1,FALSE
20,4,4,FALSE
40,3,4,FALSE
66,16,0,FALSE
62,14,3,FALSE
52,7,2,FALSE
204,41,3,FALSE
21,10,4,FALSE
73,17,3,FALSE
97,17,3,FALSE
97,29,0,FALSE
68,32,1,FALSE
64,21,1,FALSE
54,17,4,FALSE
46,29,3,FALSE
148,65,4,FALSE
64,18,1,FALSE
137,40,1,FALSE
118,26,4,FALSE
106,24,3,FALSE
171,35,4,FALSE
160,37,4,FALSE
71,14,0,FALSE
107,19,2,FALSE
52,5,2,FALSE
61,9,4,FALSE
34,2,2,FALSE
79,13,2,FALSE
61,14,4,FALSE
25,18,0,FALSE
138,19,2,FALSE
47,6,3,FALSE
48,6,3,FALSE
32,4,3,FALSE
69,21,1,FALSE
108,1,2,FALSE
71,1,2,FALSE
83,1,2,FALSE
33,1,2,FALSE
69,13,4,FALSE
53,13,3,FALSE
57,6,2,FALSE
39,3,2,FALSE
140,31,3,FALSE
32,2,3,FALSE
31,2,3,FALSE
46,3,3,FALSE
44,2,2,FALSE
80,8,3,FALSE
45,18,2,FALSE
45,13,4,FALSE
16,8,2,FALSE
88,20,3,FALSE
91,43,1,FALSE
150,46,1,FALSE
195,46,1,FALSE
59,15,1,FALSE
239,47,1,FALSE
82,19,1,FALSE
42,9,3,FALSE
67,19,4,FALSE
54,15,2,FALSE
62,12,0,FALSE
73,18,0,FALSE
151,35,2,FALSE
85,19,0,FALSE
67,12,0,FALSE
35,16,2,FALSE
314,76,1,FALSE
79,14,1,FALSE
35,9,4,FALSE
78,23,4,FALSE
132,34,1,FALSE
48,17,3,FALSE
63,10,3,FALSE
34,10,4,FALSE
39,12,4,FALSE
49,11,4,FALSE
114,23,1,FALSE
45,15,2,FALSE
3,3,1,FALSE
24,10,3,FALSE
78,15,2,FALSE
43,7,3,FALSE
9,4,4,FALSE
150,31,4,FALSE
53,10,4,FALSE
28,9,3,FALSE
25,8,4,FALSE
174,25,0,FALSE
52,11,3,FALSE
58,12,2,FALSE
75,11,2,FALSE
73,20,3,FALSE
23,6,4,FALSE
32,8,4,FALSE
150,34,2,FALSE
56,12,3,FALSE
94,15,2,FALSE
50,8,4,FALSE
92,21,4,FALSE
98,20,4,FALSE
262,66,2,FALSE
104,20,0,FALSE
62,8,2,FALSE
85,25,2,FALSE
149,34,2,FALSE
115,27,2,FALSE
36,14,0,FALSE
107,30,3,FALSE
188,55,3,FALSE
159,31,2,FALSE
79,15,2,FALSE
64,11,1,FALSE
55,17,1,FALSE
47,15,1,FALSE
157,20,1,FALSE
87,11,1,FALSE
16,9,2,FALSE
27,15,1,FALSE
93,11,1,FALSE
148,59,2,FALSE
42,5,4,FALSE
85,20,0,FALSE
133,30,0,FALSE
131,47,0,FALSE
146,31,1,FALSE
224,48,2,FALSE
250,64,1,FALSE
277,73,1,FALSE
108,33,3,FALSE
148,15,4,FALSE
101,18,2,FALSE
109,15,0,FALSE
99,2,0,FALSE
62,5,0,FALSE
148,44,1,FALSE
74,6,0,FALSE
144,20,3,FALSE
125,18,0,FALSE
32,1,3,FALSE
135,8,0,FALSE
51,6,4,FALSE
47,2,1,FALSE
44,6,4,FALSE
18,1,2,FALSE
169,3,0,FALSE
64,5,0,FALSE
65,3,0,FALSE
54,6,0,FALSE
100,3,0,FALSE
61,4,0,FALSE
49,2,0,FALSE
63,2,1,FALSE
52,2,1,FALSE
65,12,0,FALSE
30,1,2,FALSE
22,9,3,FALSE
26,11,4,FALSE
41,4,4,FALSE
60,3,0,FALSE
65,3,2,FALSE
64,10,1,FALSE
24,4,4,FALSE
31,12,4,FALSE
79,14,3,FALSE
219,55,0,FALSE
35,31,1,FALSE
122,5,0,FALSE
73,10,0,FALSE
21,1,3,FALSE
57,2,2,FALSE
114,7,0,FALSE
76,9,3,FALSE
368,4,0,FALSE
143,11,0,FALSE
76,2,0,FALSE
174,3,0,FALSE
169,9,0,FALSE
68,12,3,FALSE
573,62,3,FALSE
14,8,4,FALSE
16,8,4,FALSE
1091,5,4,FALSE
68,21,3,FALSE
212,64,3,FALSE
16,13,2,FALSE
117,35,4,FALSE
32,22,3,FALSE
15,8,3,FALSE
72,4,0,FALSE
31,7,4,FALSE
142,4,0,FALSE
110,5,0,FALSE
296,19,0,FALSE
55,1,0,FALSE
59,5,1,FALSE
79,7,0,FALSE
169,5,0,FALSE
158,5,0,FALSE
84,4,0,FALSE
107,18,0,FALSE
40,3,3,FALSE
32,2,4,FALSE
74,7,1,FALSE
70,2,0,FALSE
269,11,0,FALSE
404,3,0,FALSE
61,1,3,FALSE
25,1,3,FALSE
98,1,1,FALSE
38,1,3,FALSE
82,2,0,FALSE
153,4,0,FALSE
225,4,1,FALSE
58,3,1,FALSE
312,7,1,FALSE
428,2,1,FALSE
46,3,0,FALSE
96,3,0,FALSE
112,11,1,FALSE
66,6,1,FALSE
65,4,1,FALSE
51,3,0,FALSE
62,4,0,FALSE
96,1,0,FALSE
93,17,1,FALSE
1810,76,0,FALSE
963,19,0,FALSE
31,15,2,FALSE
235,6,0,FALSE
190,1,0,FALSE
125,3,0,FALSE
504,20,0,FALSE
142,13,0,FALSE
717,1,0,FALSE
163,8,0,FALSE
249,11,0,FALSE
103,16,0,FALSE
592,1,0,FALSE
212,1,1,FALSE
406,1,1,FALSE
488,1,1,FALSE
481,1,1,FALSE
752,1,1,FALSE
639,1,0,FALSE
64,1,1,FALSE
239,1,0,FALSE
59,4,0,FALSE
3016,1,1,FALSE
133,3,0,FALSE
93,4,1,FALSE
98,14,1,FALSE
71,22,4,FALSE
34,21,1,FALSE
812,5,0,FALSE
116,1,0,FALSE
98,3,0,FALSE
127,7,0,FALSE
61,6,0,FALSE
102,5,1,FALSE
161,1,0,FALSE
70,9,0,FALSE
342,3,0,FALSE
83,3,0,FALSE
105,2,0,FALSE
84,7,0,FALSE
54,4,0,FALSE
60,6,2,FALSE
40,3,1,FALSE
89,3,0,FALSE
64,4,0,FALSE
93,1,0,FALSE
138,35,4,FALSE
108,17,2,FALSE
50,24,3,FALSE
137,51,0,FALSE
145,53,4,FALSE
130,44,4,FALSE
147,53,4,FALSE
78,19,2,FALSE
58,4,0,FALSE
207,1,0,FALSE
174,1,0,FALSE
85,3,0,FALSE
146,1,1,FALSE
142,3,0,FALSE
74,24,0,FALSE
73,6,2,FALSE
74,9,1,FALSE
35,4,4,FALSE
90,6,0,FALSE
81,9,4,FALSE
116,6,0,FALSE
58,5,0,FALSE
50,4,1,FALSE
106,4,0,FALSE
65,7,3,FALSE
43,3,0,FALSE
78,5,0,FALSE
46,3,2,FALSE
86,14,0,FALSE
147,11,1,FALSE
67,7,1,FALSE
262,1,0,FALSE
272,1,0,FALSE
84,9,0,FALSE
55,2,0,FALSE
82,3,0,FALSE
60,7,4,FALSE
70,23,4,FALSE
107,16,0,FALSE
104,4,0,FALSE
95,6,0,FALSE
57,17,3,FALSE
30,14,2,FALSE
109,1,1,FALSE
266,1,4,FALSE
108,1,4,FALSE
59,7,4,FALSE
30,11,4,FALSE
540,1,0,FALSE
171,1,0,FALSE
137,14,0,FALSE
65,5,0,FALSE
34,15,3,FALSE
59,21,3,FALSE
58,21,4,FALSE
84,10,1,FALSE
65,18,2,FALSE
88,18,1,FALSE
175,27,2,FALSE
33,27,1,FALSE
78,24,1,FALSE
80,8,2,FALSE
99,10,2,FALSE
30,1,3,FALSE
61,3,1,FALSE
156,21,1,FALSE
51,2,0,FALSE
68,4,2,FALSE
119,17,2,FALSE
42,3,4,FALSE
72,3,0,FALSE
36,4,2,FALSE
81,23,2,FALSE
168,24,0,FALSE
157,29,2,FALSE
158,30,2,FALSE
57,3,1,FALSE
56,12,0,FALSE
102,7,0,FALSE
102,4,0,FALSE
91,16,0,FALSE
148,38,1,FALSE
155,23,2,FALSE
49,3,1,FALSE
83,17,1,FALSE
108,14,2,FALSE
96,3,1,FALSE
50,3,1,FALSE
38,1,2,FALSE
115,21,1,FALSE
77,16,1,FALSE
113,19,3,FALSE
59,8,1,FALSE
75,17,1,FALSE
65,8,1,FALSE
170,27,3,FALSE
86,13,0,FALSE
93,20,0,FALSE
188,18,1,FALSE
119,20,1,FALSE
148,29,1,FALSE
76,6,1,FALSE
56,4,1,FALSE
67,2,0,FALSE
85,9,0,FALSE
62,9,1,FALSE
99,9,1,FALSE
84,8,0,FALSE
104,6,0,FALSE
96,11,0,FALSE
99,6,0,FALSE
84,11,0,FALSE
87,5,1,FALSE
107,5,1,FALSE
50,2,1,FALSE
137,23,0,FALSE
133,7,0,FALSE
94,34,0,FALSE
190,44,0,FALSE
104,22,0,FALSE
164,40,1,FALSE
61,13,0,FALSE
68,5,0,FALSE
79,5,0,FALSE
91,6,0,FALSE
179,43,0,FALSE
67,6,0,FALSE
49,15,0,FALSE
55,6,1,FALSE
64,4,1,FALSE
71,21,4,FALSE
34,5,4,FALSE
75,15,1,FALSE
93,4,3,FALSE
63,17,2,FALSE
55,21,2,FALSE
106,26,1,FALSE
57,11,3,FALSE
116,25,1,FALSE
110,24,0,FALSE
92,30,0,FALSE
93,29,0,FALSE
72,15,2,FALSE
82,11,3,FALSE
76,12,3,FALSE
12,9,4,FALSE
144,48,3,FALSE
60,9,1,FALSE
48,8,4,FALSE
17,6,4,FALSE
57,11,0,FALSE
173,38,2,FALSE
160,35,4,FALSE
65,12,1,FALSE
49,16,2,FALSE
32,18,0,FALSE
104,15,1,FALSE
71,18,1,FALSE
78,6,1,FALSE
52,6,4,FALSE
80,14,3,FALSE
74,14,3,FALSE
1097,96,0,FALSE
296,1,0,FALSE
246,1,0,FALSE
41,7,3,FALSE
108,1,0,FALSE
56,17,2,FALSE
137,21,1,FALSE
90,18,3,FALSE
164,20,2,FALSE
67,5,0,FALSE
70,6,0,FALSE
161,9,0,FALSE
91,8,0,FALSE
66,5,0,FALSE
86,23,2,FALSE
600,1,0,FALSE
605,1,0,FALSE
88,1,0,FALSE
81,6,2,FALSE
116,19,2,FALSE
117,1,0,FALSE
106,16,0,FALSE
88,30,3,FALSE
180,36,1,FALSE
108,24,1,FALSE
49,3,2,FALSE
91,20,0,FALSE
96,2,0,FALSE
110,2,2,FALSE
49,2,1,FALSE
30,1,4,FALSE
335,14,0,FALSE
76,3,1,FALSE
52,4,1,FALSE
148,32,1,FALSE
287,11,2,FALSE
88,6,0,FALSE
49,1,1,FALSE
81,4,0,FALSE
61,7,0,FALSE
89,8,0,FALSE
266,36,0,FALSE
72,16,0,FALSE
73,9,0,FALSE
120,11,0,FALSE
95,20,0,FALSE
89,20,0,FALSE
79,19,0,FALSE
462,40,0,FALSE
19,10,1,FALSE
467,40,0,FALSE
390,21,0,FALSE
124,3,0,FALSE
121,6,2,FALSE
157,9,0,FALSE
211,38,0,FALSE
167,38,1,FALSE
99,8,1,FALSE
61,6,3,FALSE
98,7,0,FALSE
91,11,3,FALSE
86,4,0,FALSE
127,4,1,FALSE
157,16,0,FALSE
170,16,0,FALSE
39,1,3,FALSE
99,1,1,FALSE
44,3,1,FALSE
102,7,1,FALSE
94,1,1,FALSE
61,6,1,FALSE
191,21,1,FALSE
23,1,3,FALSE
63,3,3,FALSE
52,3,3,FALSE
45,15,0,FALSE
242,28,1,FALSE
85,20,2,FALSE
170,32,0,FALSE
87,23,1,FALSE
90,5,1,FALSE
40,18,1,FALSE
92,11,1,FALSE
92,13,3,FALSE
103,1,0,FALSE
113,1,0,FALSE
186,1,0,FALSE
48,3,0,FALSE
151,28,0,FALSE
66,18,1,FALSE
103,25,3,FALSE
136,30,1,FALSE
100,22,2,FALSE
104,16,1,FALSE
122,23,2,FALSE
151,37,2,FALSE
306,78,2,FALSE
71,10,0,FALSE
117,24,1,FALSE
126,23,2,FALSE
103,21,1,FALSE
103,12,2,FALSE
75,10,2,FALSE
103,13,2,FALSE
67,7,2,FALSE
114,19,4,FALSE
67,4,2,FALSE
216,34,1,FALSE
84,16,1,FALSE
117,22,1,FALSE
27,10,4,FALSE
159,35,1,FALSE
13,7,3,FALSE
63,20,4,FALSE
13,6,4,FALSE
30,12,3,FALSE
39,8,3,FALSE
13,11,1,FALSE
14,12,1,FALSE
64,12,3,FALSE
76,8,2,FALSE
67,9,2,FALSE
51,6,3,FALSE
45,5,3,FALSE
61,20,0,FALSE
63,3,2,FALSE
61,4,2,FALSE
66,3,2,FALSE
67,3,2,FALSE
87,3,2,FALSE
93,8,3,FALSE
40,2,2,FALSE
115,4,3,FALSE
20,1,3,FALSE
57,3,3,FALSE
50,7,4,FALSE
111,5,2,FALSE
91,10,2,FALSE
84,7,2,FALSE
50,3,2,FALSE
144,2,1,FALSE
54,18,0,FALSE
75,8,0,FALSE
71,5,3,FALSE
20,11,0,FALSE
76,12,1,FALSE
69,6,1,FALSE
68,19,2,FALSE
56,5,4,FALSE
63,6,0,FALSE
43,5,3,FALSE
65,7,2,FALSE
63,7,2,FALSE
101,17,1,FALSE
27,2,3,FALSE
84,3,0,FALSE
109,30,0,FALSE
4,4,0,FALSE
51,18,2,FALSE
121,12,0,FALSE
196,11,0,FALSE
88,15,0,FALSE
80,19,0,FALSE
97,7,0,FALSE
108,8,0,FALSE
125,31,1,FALSE
54,22,1,FALSE
74,14,0,FALSE
29,14,4,FALSE
79,11,0,FALSE
75,4,1,FALSE
74,9,0,FALSE
137,20,0,FALSE
42,18,2,FALSE
29,19,1,FALSE
98,29,0,FALSE
34,21,2,FALSE
647,253,2,FALSE
171,41,2,FALSE
87,41,4,FALSE
34,18,3,FALSE
221,43,0,FALSE
42,15,0,FALSE
161,42,4,FALSE
63,19,2,FALSE
83,19,2,FALSE
63,26,3,FALSE
88,33,2,FALSE
117,36,2,FALSE
75,19,1,FALSE
46,15,0,FALSE
79,27,2,FALSE
93,32,2,FALSE
263,209,2,FALSE
22,13,2,FALSE
202,47,0,FALSE
97,2,1,FALSE
18,15,1,FALSE
9,8,1,FALSE
27,12,3,FALSE
86,28,0,FALSE
76,23,3,FALSE
38,15,0,FALSE
63,18,4,FALSE
36,11,3,FALSE
60,23,0,FALSE
27,11,3,FALSE
69,22,3,FALSE
97,25,2,FALSE
130,37,4,FALSE
95,23,2,FALSE
121,37,0,FALSE
59,22,3,FALSE
240,65,1,FALSE
24,13,4,FALSE
183,35,1,FALSE
62,5,4,FALSE
20,10,1,FALSE
245,31,1,FALSE
10,6,4,FALSE
38,17,3,FALSE
21,10,3,FALSE
65,21,1,FALSE
140,52,1,FALSE
84,30,1,FALSE
42,15,2,FALSE
456,135,1,FALSE
44,15,1,FALSE
70,33,1,FALSE
195,66,2,FALSE
218,72,2,FALSE
78,25,1,FALSE
130,47,1,FALSE
42,29,2,FALSE
37,20,1,FALSE
33,13,1,FALSE
51,24,1,FALSE
122,36,2,FALSE
59,16,4,FALSE
253,85,1,FALSE
62,9,2,FALSE
99,50,1,FALSE
52,31,2,FALSE
195,57,2,FALSE
58,23,3,FALSE
44,17,2,FALSE
48,15,2,FALSE
75,16,1,FALSE
110,38,1,FALSE
91,47,1,FALSE
82,40,1,FALSE
117,38,3,FALSE
8,6,2,FALSE
51,23,1,FALSE
82,66,1,FALSE
12,7,4,FALSE
54,19,1,FALSE
70,24,1,FALSE
66,22,0,FALSE
53,20,1,FALSE
107,23,1,FALSE
56,26,1,FALSE
71,29,1,FALSE
49,22,1,FALSE
125,40,1,FALSE
55,18,1,FALSE
92,31,1,FALSE
78,32,1,FALSE
223,86,1,FALSE
228,82,0,FALSE
59,22,1,FALSE
72,29,1,FALSE
23,15,2,FALSE
110,1,0,FALSE
1051,1,0,FALSE
108,6,0,FALSE
53,4,3,FALSE
31,1,3,FALSE
64,13,1,FALSE
70,17,0,FALSE
79,33,1,FALSE
356,130,1,FALSE
32,26,1,FALSE
32,12,4,FALSE
38,33,1,FALSE
11,9,2,FALSE
135,35,0,FALSE
70,28,1,FALSE
87,19,4,FALSE
76,24,1,FALSE
25,19,1,FALSE
36,15,0,FALSE
26,21,1,FALSE
5,7,2,FALSE
97,16,3,FALSE
105,23,2,FALSE
118,21,1,FALSE
69,13,3,FALSE
77,15,2,FALSE
90,14,1,FALSE
69,18,3,FALSE
18,13,2,FALSE
69,16,3,FALSE
33,14,2,FALSE
11,10,3,FALSE
10,9,3,FALSE
22,2,4,FALSE
84,10,4,FALSE
155,7,1,FALSE
64,17,2,FALSE
85,26,2,FALSE
117,37,3,FALSE
93,28,2,FALSE
52,16,2,FALSE
71,15,0,FALSE
518,115,2,FALSE
43,4,4,FALSE
49,17,3,FALSE
227,40,1,FALSE
55,14,2,FALSE
53,8,3,FALSE
83,16,4,FALSE
54,1,1,FALSE
30,5,4,FALSE
253,36,4,FALSE
113,20,2,FALSE
387,12,0,FALSE
68,7,2,FALSE
78,6,2,FALSE
44,5,2,FALSE
59,8,2,FALSE
96,8,2,FALSE
59,17,0,FALSE
49,4,4,FALSE
43,2,1,FALSE
106,4,2,FALSE
36,2,3,FALSE
123,24,1,FALSE
121,24,1,FALSE
119,21,1,FALSE
80,17,3,FALSE
245,59,2,FALSE
82,25,1,FALSE
74,13,2,FALSE
44,3,2,FALSE
122,21,2,FALSE
61,7,1,FALSE
48,4,2,FALSE
48,3,2,FALSE
58,13,3,FALSE
134,22,3,FALSE
45,2,3,FALSE
76,8,3,FALSE
246,46,1,FALSE
109,15,2,FALSE
76,14,0,FALSE
125,20,2,FALSE
80,18,3,FALSE
82,10,2,FALSE
38,2,2,FALSE
61,5,1,FALSE
104,12,2,FALSE
61,16,1,FALSE
93,24,0,FALSE
58,4,1,FALSE
63,8,0,FALSE
83,21,2,FALSE
46,16,4,FALSE
106,25,1,FALSE
63,8,3,FALSE
36,21,2,FALSE
29,14,1,FALSE
68,26,1,FALSE
150,35,1,FALSE
132,26,1,FALSE
88,25,0,FALSE
62,20,4,FALSE
67,21,2,FALSE
93,23,4,FALSE
123,22,1,FALSE
43,16,4,FALSE
57,10,3,FALSE
52,7,3,FALSE
213,41,1,FALSE
160,42,0,FALSE
276,64,1,FALSE
84,31,2,FALSE
70,20,1,FALSE
204,65,0,FALSE
233,55,0,FALSE
85,18,1,FALSE
78,20,3,FALSE
118,17,1,FALSE
52,10,4,FALSE
95,24,1,FALSE
65,6,0,FALSE
80,23,1,FALSE
76,16,0,FALSE
112,28,1,FALSE
76,22,1,FALSE
113,26,1,FALSE
86,22,3,FALSE
70,14,3,FALSE
56,11,4,FALSE
71,16,4,FALSE
417,1,1,FALSE
110,14,3,FALSE
74,7,4,FALSE
148,25,2,FALSE
65,9,1,FALSE
224,47,2,FALSE
89,19,2,FALSE
89,25,2,FALSE
182,43,1,FALSE
33,11,3,FALSE
98,24,1,FALSE
189,49,2,FALSE
123,37,0,FALSE
125,33,2,FALSE
119,34,3,FALSE
38,5,4,FALSE
140,32,2,FALSE
96,24,3,FALSE
182,31,1,FALSE
67,20,4,FALSE
23,1,2,FALSE
92,22,4,FALSE
115,22,3,FALSE
127,36,2,FALSE
148,48,1,FALSE
140,30,2,FALSE
86,13,2,FALSE
109,21,2,FALSE
115,18,2,FALSE
107,18,2,FALSE
94,17,2,FALSE
122,28,2,FALSE
126,26,2,FALSE
102,20,2,FALSE
96,17,2,FALSE
140,24,2,FALSE
123,25,2,FALSE
105,22,2,FALSE
208,51,0,FALSE
99,27,0,FALSE
38,15,4,FALSE
198,59,3,FALSE
106,33,1,FALSE
191,42,0,FALSE
573,155,2,FALSE
76,25,2,FALSE
121,34,2,FALSE
56,15,3,FALSE
169,36,1,FALSE
93,16,1,FALSE
91,14,0,FALSE
24,15,1,FALSE
109,36,1,FALSE
86,20,2,FALSE
83,24,2,FALSE
81,16,4,FALSE
84,20,2,FALSE
92,23,2,FALSE
192,54,2,FALSE
122,33,2,FALSE
229,38,2,FALSE
53,4,2,FALSE
486,38,2,FALSE
101,23,1,FALSE
204,59,1,FALSE
385,67,0,FALSE
105,17,1,FALSE
99,17,1,FALSE
301,85,4,FALSE
83,15,1,FALSE
114,3,1,FALSE
73,9,1,FALSE
188,11,0,FALSE
118,4,0,FALSE
62,1,2,FALSE
71,6,1,FALSE
21,16,4,FALSE
27,18,3,FALSE
124,2,2,FALSE
29,12,3,FALSE
57,5,4,FALSE
124,13,0,FALSE
66,4,1,FALSE
62,4,1,FALSE
74,7,3,FALSE
65,12,2,FALSE
135,27,1,FALSE
120,29,4,FALSE
148,46,2,FALSE
58,20,3,FALSE
58,25,1,FALSE
96,28,2,FALSE
85,20,4,FALSE
132,1,1,FALSE
105,5,0,FALSE
81,15,1,FALSE
58,4,3,FALSE
65,18,1,FALSE
158,79,1,FALSE
56,5,0,FALSE
294,5,0,FALSE
135,9,0,FALSE
141,15,0,FALSE
69,3,2,FALSE
42,4,3,FALSE
73,12,1,FALSE
89,4,3,FALSE
50,18,1,FALSE
57,4,0,FALSE
32,3,4,FALSE
99,21,0,FALSE
66,2,1,FALSE
102,3,1,FALSE
76,11,2,FALSE
85,5,2,FALSE
69,6,0,FALSE
94,8,0,FALSE
166,29,1,FALSE
45,1,2,FALSE
342,63,0,FALSE
336,63,0,FALSE
81,1,1,FALSE
127,11,2,FALSE
126,12,2,FALSE
58,6,0,FALSE
76,16,2,FALSE
190,43,3,FALSE
30,14,0,FALSE
95,6,2,FALSE
63,5,4,FALSE
78,14,2,FALSE
303,91,1,FALSE
157,21,2,FALSE
49,2,3,FALSE
97,15,0,FALSE
109,17,2,FALSE
84,4,1,FALSE
228,41,0,FALSE
136,10,1,FALSE
96,6,2,FALSE
143,2,1,FALSE
115,23,0,FALSE
104,24,0,FALSE
122,2,1,FALSE
147,16,1,FALSE
305,91,1,FALSE
165,21,2,FALSE
92,15,0,FALSE
149,22,1,FALSE
115,16,2,FALSE
61,1,2,FALSE
234,43,0,FALSE
140,18,1,FALSE
67,6,1,FALSE
80,1,2,FALSE
117,17,1,FALSE
67,25,1,FALSE
142,1,1,FALSE
204,33,1,FALSE
490,75,2,FALSE
233,61,1,FALSE
95,5,0,FALSE
45,16,2,FALSE
107,8,2,FALSE
109,10,0,FALSE
208,2,1,FALSE
83,8,1,FALSE
108,2,1,FALSE
143,8,2,FALSE
25,13,0,FALSE
106,3,2,FALSE
70,10,1,FALSE
105,19,4,FALSE
81,19,1,FALSE
139,9,1,FALSE
101,8,0,FALSE
50,4,2,FALSE
71,8,4,FALSE
69,21,2,FALSE
128,22,2,FALSE
74,13,3,FALSE
67,6,2,FALSE
95,19,0,FALSE
200,19,2,FALSE
117,15,0,FALSE
167,19,0,FALSE
74,19,4,FALSE
23,10,3,FALSE
135,86,1,FALSE
16,14,0,FALSE
195,40,2,FALSE
313,80,3,FALSE
119,19,2,FALSE
137,18,0,FALSE
325,74,2,FALSE
165,11,2,FALSE
