LOC,CC,PC,Is_Long_Parameter_List
386,1,0,FALSE
127,26,1,FALSE
75,13,0,FALSE
443,1,0,FALSE
164,20,0,FALSE
172,1,0,FALSE
267,49,3,FALSE
62,16,2,FALSE
26,14,2,FALSE
32,13,2,FALSE
197,1,0,FALSE
130,1,0,FALSE
86,9,1,FALSE
330,1,0,FALSE
66,13,3,FALSE
113,2,1,FALSE
1169,1,0,FALSE
127,15,0,FALSE
116,30,0,FALSE
369,56,0,FALSE
84,15,3,FALSE
86,27,1,FALSE
85,16,3,FALSE
78,12,3,FALSE
275,14,4,FALSE
172,30,1,FALSE
94,19,4,FALSE
317,1,0,FALSE
140,36,1,FALSE
230,1,0,FALSE
189,57,1,FALSE
136,1,0,FALSE
496,1,0,FALSE
71,24,0,FALSE
515,1,0,FALSE
74,25,0,FALSE
92,2,0,FALSE
343,1,0,FALSE
130,10,1,FALSE
237,1,0,FALSE
59,4,1,FALSE
163,1,0,FALSE
187,1,0,FALSE
210,1,0,FALSE
226,1,0,FALSE
166,1,0,FALSE
98,12,0,FALSE
19,15,0,FALSE
228,1,0,FALSE
470,1,0,FALSE
113,32,2,FALSE
112,18,1,FALSE
94,19,3,FALSE
78,21,4,FALSE
22,10,3,FALSE
5,4,4,FALSE
5,4,3,FALSE
81,21,1,FALSE
153,28,1,FALSE
135,19,1,FALSE
132,23,1,FALSE
136,25,2,FALSE
22,20,1,FALSE
217,1,0,FALSE
175,1,0,FALSE
80,10,0,FALSE
135,22,0,FALSE
21,19,1,FALSE
329,1,0,FALSE
258,1,0,FALSE
550,1,0,FALSE
123,27,1,FALSE
245,1,0,FALSE
46,1,2,FALSE
260,1,0,FALSE
78,7,1,FALSE
86,8,1,FALSE
191,1,0,FALSE
65,2,2,FALSE
451,1,0,FALSE
261,1,0,FALSE
93,9,0,FALSE
134,2,1,FALSE
148,34,0,FALSE
16,15,1,FALSE
104,50,1,FALSE
52,25,2,FALSE
234,62,2,FALSE
156,39,1,FALSE
83,24,0,FALSE
116,39,2,FALSE
78,18,3,FALSE
142,34,4,FALSE
83,25,4,FALSE
110,24,3,FALSE
158,48,2,FALSE
67,18,3,FALSE
36,14,3,FALSE
67,24,4,FALSE
128,31,3,FALSE
13,8,3,FALSE
120,23,3,FALSE
126,31,0,FALSE
92,32,0,FALSE
76,16,4,FALSE
24,11,4,FALSE
213,58,2,FALSE
150,19,1,FALSE
76,21,1,FALSE
90,12,1,FALSE
27,13,2,FALSE
112,27,1,FALSE
308,71,1,FALSE
71,18,3,FALSE
28,14,2,FALSE
11,9,4,FALSE
107,24,1,FALSE
43,3,4,FALSE
30,14,1,FALSE
273,53,1,FALSE
81,21,2,FALSE
102,14,0,FALSE
122,24,3,FALSE
158,41,3,FALSE
82,12,4,FALSE
169,43,0,FALSE
89,27,1,FALSE
179,32,0,FALSE
128,23,1,FALSE
201,44,1,FALSE
126,39,0,FALSE
64,20,0,FALSE
191,54,0,FALSE
59,17,1,FALSE
213,47,0,FALSE
48,19,2,FALSE
95,31,3,FALSE
90,25,4,FALSE
57,16,4,FALSE
124,25,0,FALSE
52,23,0,FALSE
84,28,1,FALSE
82,8,0,FALSE
78,20,0,FALSE
49,23,2,FALSE
67,9,3,FALSE
106,46,1,FALSE
77,17,2,FALSE
72,25,0,FALSE
325,63,2,FALSE
120,24,0,FALSE
167,35,0,FALSE
85,23,0,FALSE
128,29,1,FALSE
114,17,0,FALSE
123,14,0,FALSE
135,25,0,FALSE
147,37,3,FALSE
201,59,2,FALSE
406,66,0,FALSE
159,34,1,FALSE
62,9,4,FALSE
19,15,1,FALSE
53,26,2,FALSE
35,17,1,FALSE
72,30,3,FALSE
294,72,1,FALSE
142,24,1,FALSE
80,9,2,FALSE
120,4,0,FALSE
69,8,4,FALSE
144,21,3,FALSE
78,9,4,FALSE
134,30,1,FALSE
223,32,0,FALSE
83,7,3,FALSE
61,5,4,FALSE
56,5,2,FALSE
47,5,4,FALSE
91,8,3,FALSE
85,8,2,FALSE
112,19,1,FALSE
45,5,4,FALSE
104,18,2,FALSE
100,4,1,FALSE
439,1,0,FALSE
285,55,0,FALSE
158,1,0,FALSE
71,32,1,FALSE
51,22,1,FALSE
160,1,0,FALSE
85,1,0,FALSE
72,19,3,FALSE
53,3,1,FALSE
281,44,0,FALSE
112,27,3,FALSE
58,7,4,FALSE
110,13,3,FALSE
135,24,4,FALSE
184,42,1,FALSE
117,22,0,FALSE
104,9,3,FALSE
73,11,3,FALSE
133,19,0,FALSE
87,15,3,FALSE
81,14,3,FALSE
78,13,4,FALSE
112,21,1,FALSE
79,13,3,FALSE
149,26,1,FALSE
116,22,0,FALSE
75,20,1,FALSE
84,13,1,FALSE
205,16,1,FALSE
60,3,1,FALSE
107,31,1,FALSE
49,6,3,FALSE
50,3,3,FALSE
55,4,3,FALSE
124,18,0,FALSE
122,23,1,FALSE
100,17,2,FALSE
54,16,2,FALSE
119,16,0,FALSE
134,22,2,FALSE
261,72,0,FALSE
502,126,1,FALSE
58,26,2,FALSE
73,17,0,FALSE
114,21,1,FALSE
194,73,2,FALSE
100,42,1,FALSE
114,33,1,FALSE
131,102,1,FALSE
275,1,0,FALSE
79,23,4,FALSE
160,20,1,FALSE
72,21,2,FALSE
111,15,0,FALSE
71,16,3,FALSE
35,1,4,FALSE
53,3,2,FALSE
53,3,3,FALSE
109,27,1,FALSE
104,27,2,FALSE
80,5,2,FALSE
93,21,3,FALSE
93,21,0,FALSE
129,25,2,FALSE
296,2,0,FALSE
70,10,2,FALSE
136,16,1,FALSE
41,13,4,FALSE
154,40,1,FALSE
60,12,4,FALSE
117,19,1,FALSE
87,10,0,FALSE
236,29,0,FALSE
62,13,4,FALSE
196,37,2,FALSE
128,21,1,FALSE
215,28,1,FALSE
77,19,2,FALSE
146,17,1,FALSE
144,24,0,FALSE
197,34,1,FALSE
187,24,1,FALSE
141,29,1,FALSE
178,26,0,FALSE
96,18,1,FALSE
253,38,1,FALSE
63,16,4,FALSE
122,20,4,FALSE
71,10,4,FALSE
73,8,4,FALSE
44,15,3,FALSE
167,23,3,FALSE
181,24,1,FALSE
208,29,1,FALSE
106,27,2,FALSE
44,16,3,FALSE
43,15,3,FALSE
84,10,0,FALSE
128,29,3,FALSE
59,25,0,FALSE
79,20,2,FALSE
190,18,0,FALSE
78,8,4,FALSE
107,20,1,FALSE
171,25,1,FALSE
69,22,2,FALSE
143,32,2,FALSE
105,12,2,FALSE
67,22,2,FALSE
190,53,2,FALSE
92,26,2,FALSE
177,1,1,FALSE
482,1,1,FALSE
71,6,2,FALSE
104,11,2,FALSE
124,29,0,FALSE
104,17,1,FALSE
93,22,1,FALSE
56,13,3,FALSE
357,2,0,FALSE
81,11,0,FALSE
122,19,1,FALSE
94,22,1,FALSE
135,29,1,FALSE
81,10,1,FALSE
134,14,1,FALSE
100,19,2,FALSE
55,20,2,FALSE
136,37,0,FALSE
135,26,0,FALSE
211,52,0,FALSE
70,22,1,FALSE
89,29,1,FALSE
79,29,0,FALSE
51,19,4,FALSE
53,15,3,FALSE
110,18,1,FALSE
161,34,2,FALSE
209,33,1,FALSE
142,30,2,FALSE
712,100,0,FALSE
255,93,1,FALSE
78,18,2,FALSE
89,24,2,FALSE
272,79,0,FALSE
103,19,2,FALSE
84,14,1,FALSE
143,30,2,FALSE
111,20,1,FALSE
74,16,2,FALSE
109,26,2,FALSE
100,16,1,FALSE
129,25,1,FALSE
87,14,3,FALSE
73,7,2,FALSE
94,19,2,FALSE
41,5,3,FALSE
148,32,0,FALSE
26,18,1,FALSE
76,24,0,FALSE
88,14,2,FALSE
65,14,3,FALSE
55,18,4,FALSE
82,25,4,FALSE
102,12,0,FALSE
125,7,2,FALSE
130,10,2,FALSE
148,10,2,FALSE
153,13,2,FALSE
93,14,4,FALSE
7,6,2,FALSE
59,14,4,FALSE
129,10,1,FALSE
98,14,4,FALSE
154,12,0,FALSE
85,15,0,FALSE
12,9,2,FALSE
94,30,0,FALSE
151,29,0,FALSE
95,26,2,FALSE
86,20,3,FALSE
26,15,2,FALSE
13,7,2,FALSE
183,1,0,FALSE
133,16,0,FALSE
144,15,0,FALSE
146,17,0,FALSE
82,10,0,FALSE
433,34,0,FALSE
87,11,0,FALSE
132,12,0,FALSE
93,10,0,FALSE
145,14,0,FALSE
104,14,3,FALSE
176,35,1,FALSE
44,5,4,FALSE
39,6,4,FALSE
70,18,3,FALSE
85,13,4,FALSE
92,9,2,FALSE
68,14,3,FALSE
25,23,1,FALSE
83,13,0,FALSE
134,30,2,FALSE
87,12,1,FALSE
78,12,0,FALSE
25,10,3,FALSE
106,23,1,FALSE
258,65,4,FALSE
87,15,1,FALSE
53,16,3,FALSE
76,11,1,FALSE
216,37,0,FALSE
54,18,2,FALSE
59,9,4,FALSE
157,23,2,FALSE
95,18,0,FALSE
108,9,2,FALSE
282,44,3,FALSE
120,19,3,FALSE
81,12,1,FALSE
52,6,3,FALSE
93,9,4,FALSE
132,33,1,FALSE
80,22,1,FALSE
150,32,1,FALSE
116,31,1,FALSE
129,28,1,FALSE
121,28,1,FALSE
156,41,2,FALSE
74,19,1,FALSE
51,20,3,FALSE
97,2,0,FALSE
109,24,0,FALSE
88,10,4,FALSE
70,17,4,FALSE
68,18,2,FALSE
142,32,3,FALSE
68,8,2,FALSE
102,29,4,FALSE
137,2,0,FALSE
80,4,0,FALSE
100,4,0,FALSE
101,4,0,FALSE
47,7,3,FALSE
116,10,0,FALSE
99,6,1,FALSE
144,2,0,FALSE
101,3,0,FALSE
76,5,0,FALSE
105,20,3,FALSE
96,5,1,FALSE
53,2,1,FALSE
89,4,4,FALSE
85,2,1,FALSE
125,4,0,FALSE
109,18,1,FALSE
39,4,3,FALSE
73,10,1,FALSE
39,2,2,FALSE
242,19,0,FALSE
54,5,3,FALSE
119,17,0,FALSE
99,12,0,FALSE
141,22,0,FALSE
114,14,0,FALSE
90,7,2,FALSE
79,7,2,FALSE
82,7,2,FALSE
58,4,2,FALSE
20,16,3,FALSE
15,12,3,FALSE
93,25,0,FALSE
101,6,3,FALSE
139,11,4,FALSE
94,9,0,FALSE
84,6,0,FALSE
135,27,0,FALSE
74,10,0,FALSE
107,13,0,FALSE
71,2,0,FALSE
110,4,0,FALSE
195,5,0,FALSE
81,10,0,FALSE
75,21,4,FALSE
92,31,3,FALSE
110,31,3,FALSE
54,6,3,FALSE
121,14,3,FALSE
249,60,2,FALSE
103,20,0,FALSE
32,11,4,FALSE
94,15,1,FALSE
67,10,2,FALSE
148,28,2,FALSE
87,3,0,FALSE
99,42,2,FALSE
105,42,2,FALSE
211,91,2,FALSE
106,45,2,FALSE
38,16,2,FALSE
206,93,2,FALSE
118,53,2,FALSE
94,44,2,FALSE
63,27,2,FALSE
195,46,2,FALSE
232,60,2,FALSE
194,48,2,FALSE
103,18,1,FALSE
68,16,2,FALSE
51,5,4,FALSE
92,28,2,FALSE
94,26,3,FALSE
89,29,4,FALSE
76,22,2,FALSE
234,116,2,FALSE
300,149,2,FALSE
1240,619,2,FALSE
108,30,1,FALSE
99,17,0,FALSE
77,22,2,FALSE
29,1,4,FALSE
45,7,4,FALSE
110,64,1,FALSE
112,2,0,FALSE
159,33,1,FALSE
98,19,1,FALSE
136,25,1,FALSE
115,5,1,FALSE
61,8,1,FALSE
151,18,1,FALSE
251,45,1,FALSE
109,12,1,FALSE
98,10,1,FALSE
429,79,1,FALSE
122,17,1,FALSE
139,29,1,FALSE
155,19,1,FALSE
88,13,1,FALSE
277,43,1,FALSE
179,32,1,FALSE
80,21,4,FALSE
139,22,1,FALSE
230,80,1,FALSE
70,7,1,FALSE
428,102,4,FALSE
210,53,0,FALSE
40,21,4,FALSE
203,52,0,FALSE
157,48,3,FALSE
73,14,1,FALSE
24,11,2,FALSE
79,43,2,FALSE
162,38,2,FALSE
71,11,2,FALSE
317,7,1,FALSE
122,34,3,FALSE
193,52,3,FALSE
110,23,0,FALSE
67,13,3,FALSE
364,30,1,FALSE
109,16,0,FALSE
134,25,3,FALSE
93,21,2,FALSE
94,9,2,FALSE
86,29,1,FALSE
51,5,2,FALSE
235,36,3,FALSE
26,11,3,FALSE
234,34,3,FALSE
210,33,3,FALSE
233,34,3,FALSE
231,34,3,FALSE
100,21,1,FALSE
69,34,2,FALSE
166,47,1,FALSE
36,14,2,FALSE
137,30,1,FALSE
136,13,1,FALSE
99,16,1,FALSE
107,18,1,FALSE
93,39,2,FALSE
85,22,1,FALSE
109,22,1,FALSE
648,177,1,FALSE
64,23,2,FALSE
58,22,2,FALSE
89,23,0,FALSE
58,7,3,FALSE
59,9,3,FALSE
85,12,3,FALSE
65,6,3,FALSE
87,20,1,FALSE
104,29,0,FALSE
91,8,1,FALSE
43,2,3,FALSE
76,2,3,FALSE
202,32,1,FALSE
125,18,1,FALSE
136,23,1,FALSE
652,1,0,FALSE
107,23,4,FALSE
58,10,2,FALSE
65,25,1,FALSE
138,4,0,FALSE
137,4,0,FALSE
79,20,1,FALSE
269,2,1,FALSE
53,12,4,FALSE
331,59,1,FALSE
85,14,1,FALSE
46,12,4,FALSE
63,14,3,FALSE
59,15,3,FALSE
91,20,1,FALSE
95,19,1,FALSE
52,2,3,FALSE
211,6,0,FALSE
362,119,1,FALSE
71,8,1,FALSE
17,13,1,FALSE
76,40,0,FALSE
75,48,1,FALSE
81,18,0,FALSE
188,31,0,FALSE
160,23,0,FALSE
139,22,4,FALSE
114,18,2,FALSE
132,30,0,FALSE
119,17,3,FALSE
276,60,0,FALSE
78,26,0,FALSE
35,14,0,FALSE
120,19,4,FALSE
269,54,1,FALSE
78,11,1,FALSE
117,23,0,FALSE
100,20,0,FALSE
30,17,2,FALSE
102,23,2,FALSE
137,36,1,FALSE
56,22,2,FALSE
46,20,2,FALSE
9,6,2,FALSE
64,14,4,FALSE
72,24,0,FALSE
90,31,4,FALSE
73,28,2,FALSE
77,12,0,FALSE
87,22,0,FALSE
37,27,0,FALSE
87,37,0,FALSE
65,19,0,FALSE
39,27,0,FALSE
58,17,0,FALSE
68,29,0,FALSE
68,26,0,FALSE
62,24,0,FALSE
131,22,0,FALSE
69,33,0,FALSE
87,41,0,FALSE
150,94,0,FALSE
73,33,0,FALSE
48,16,0,FALSE
107,42,4,FALSE
110,47,0,FALSE
91,45,3,FALSE
429,244,2,FALSE
51,27,3,FALSE
41,22,3,FALSE
20,12,2,FALSE
19,14,2,FALSE
18,12,3,FALSE
15,12,2,FALSE
299,68,3,FALSE
26,14,3,FALSE
93,22,3,FALSE
11,10,2,FALSE
81,10,3,FALSE
140,32,4,FALSE
28,22,1,FALSE
90,84,1,FALSE
22,16,1,FALSE
88,44,1,FALSE
47,1,3,FALSE
95,21,1,FALSE
68,8,0,FALSE
83,2,0,FALSE
125,10,3,FALSE
77,2,0,FALSE
55,3,2,FALSE
87,18,3,FALSE
127,34,2,FALSE
133,34,3,FALSE
92,19,2,FALSE
73,18,2,FALSE
87,23,3,FALSE
82,22,1,FALSE
70,24,3,FALSE
25,16,2,FALSE
50,22,1,FALSE
66,11,2,FALSE
88,38,2,FALSE
18,15,0,FALSE
33,23,0,FALSE
34,22,0,FALSE
34,20,0,FALSE
45,25,0,FALSE
39,22,0,FALSE
36,19,0,FALSE
47,23,0,FALSE
56,22,0,FALSE
99,34,0,FALSE
624,368,2,FALSE
60,5,2,FALSE
104,29,4,FALSE
103,23,2,FALSE
40,19,2,FALSE
66,23,2,FALSE
73,67,1,FALSE
53,18,0,FALSE
47,16,4,FALSE
32,13,3,FALSE
45,15,3,FALSE
42,15,3,FALSE
72,22,1,FALSE
79,21,2,FALSE
324,89,0,FALSE
76,17,0,FALSE
79,7,3,FALSE
88,27,1,FALSE
127,88,1,FALSE
31,23,1,FALSE
133,31,0,FALSE
25,10,4,FALSE
52,4,4,FALSE
71,4,0,FALSE
37,16,4,FALSE
68,15,2,FALSE
74,43,1,FALSE
795,2,0,FALSE
153,45,2,FALSE
158,2,0,FALSE
331,115,2,FALSE
233,2,0,FALSE
209,52,2,FALSE
265,2,0,FALSE
644,2,0,FALSE
170,47,3,FALSE
151,42,3,FALSE
102,29,3,FALSE
134,40,3,FALSE
298,68,3,FALSE
162,43,3,FALSE
488,115,3,FALSE
114,24,3,FALSE
386,83,3,FALSE
178,2,0,FALSE
136,32,3,FALSE
104,24,3,FALSE
119,2,0,FALSE
197,50,3,FALSE
96,25,3,FALSE
116,2,0,FALSE
81,20,3,FALSE
81,34,3,FALSE
107,28,3,FALSE
908,2,0,FALSE
172,42,3,FALSE
110,32,3,FALSE
9,8,3,FALSE
114,19,2,FALSE
67,17,0,FALSE
65,17,1,FALSE
73,23,1,FALSE
50,19,1,FALSE
82,26,1,FALSE
70,11,2,FALSE
68,3,1,FALSE
120,8,2,FALSE
50,21,2,FALSE
123,28,4,FALSE
94,12,4,FALSE
95,11,1,FALSE
66,3,1,FALSE
92,10,2,FALSE
68,5,1,FALSE
139,7,3,FALSE
26,1,3,FALSE
143,29,1,FALSE
99,13,0,FALSE
91,13,1,FALSE
892,151,0,FALSE
86,10,1,FALSE
308,108,1,FALSE
369,97,1,FALSE
135,33,1,FALSE
34,20,2,FALSE
118,30,0,FALSE
169,54,0,FALSE
71,4,1,FALSE
80,12,4,FALSE
190,2,0,FALSE
98,14,3,FALSE
111,16,3,FALSE
162,25,2,FALSE
64,3,2,FALSE
75,13,3,FALSE
129,24,3,FALSE
76,15,4,FALSE
84,12,1,FALSE
64,13,4,FALSE
55,10,4,FALSE
103,34,1,FALSE
60,1,1,FALSE
129,18,1,FALSE
79,26,0,FALSE
66,5,4,FALSE
151,50,1,FALSE
87,13,3,FALSE
157,52,1,FALSE
88,29,1,FALSE
79,18,2,FALSE
81,20,1,FALSE
165,55,1,FALSE
37,1,4,FALSE
21,1,4,FALSE
61,20,1,FALSE
79,26,4,FALSE
163,54,1,FALSE
93,15,3,FALSE
104,27,3,FALSE
103,27,4,FALSE
96,25,2,FALSE
153,48,2,FALSE
49,13,3,FALSE
91,8,4,FALSE
90,19,1,FALSE
103,7,3,FALSE
33,1,3,FALSE
101,9,3,FALSE
74,4,3,FALSE
227,1,0,FALSE
218,1,0,FALSE
223,1,0,FALSE
198,1,0,FALSE
195,1,0,FALSE
25,15,2,FALSE
225,59,1,FALSE
77,22,0,FALSE
28,13,0,FALSE
106,32,1,FALSE
31,14,0,FALSE
108,26,0,FALSE
54,17,2,FALSE
51,18,1,FALSE
16,6,4,FALSE
51,15,2,FALSE
78,3,1,FALSE
40,1,3,FALSE
80,26,1,FALSE
60,19,3,FALSE
77,18,1,FALSE
69,10,2,FALSE
93,10,4,FALSE
85,10,4,FALSE
104,33,3,FALSE
94,27,1,FALSE
110,29,1,FALSE
34,14,0,FALSE
74,23,2,FALSE
65,18,3,FALSE
74,15,2,FALSE
53,17,0,FALSE
122,15,0,FALSE
61,18,0,FALSE
53,15,2,FALSE
91,15,2,FALSE
142,25,2,FALSE
94,22,4,FALSE
64,7,3,FALSE
110,28,1,FALSE
93,20,1,FALSE
186,28,4,FALSE
48,21,2,FALSE
38,17,2,FALSE
135,23,1,FALSE
136,28,1,FALSE
166,40,1,FALSE
145,42,0,FALSE
100,13,1,FALSE
103,13,1,FALSE
106,17,3,FALSE
53,16,0,FALSE
102,5,0,FALSE
138,1,0,FALSE
52,2,2,FALSE
372,82,0,FALSE
116,8,0,FALSE
410,1,0,FALSE
120,30,1,FALSE
113,23,1,FALSE
383,88,1,FALSE
77,7,1,FALSE
103,12,1,FALSE
251,5,1,FALSE
140,5,1,FALSE
222,5,1,FALSE
153,5,1,FALSE
112,3,1,FALSE
158,11,1,FALSE
95,31,1,FALSE
391,89,2,FALSE
177,21,1,FALSE
108,12,1,FALSE
69,23,1,FALSE
107,28,2,FALSE
87,25,1,FALSE
182,2,0,FALSE
76,12,0,FALSE
182,1,0,FALSE
142,23,2,FALSE
355,60,0,FALSE
92,3,0,FALSE
77,20,0,FALSE
46,4,2,FALSE
284,25,0,FALSE
376,16,0,FALSE
62,6,1,FALSE
98,15,1,FALSE
172,15,1,FALSE
66,14,0,FALSE
386,64,1,FALSE
173,35,1,FALSE
75,15,4,FALSE
89,28,1,FALSE
101,22,2,FALSE
61,2,1,FALSE
36,17,1,FALSE
346,124,0,FALSE
133,28,1,FALSE
54,24,1,FALSE
186,121,1,FALSE
358,77,1,FALSE
91,10,0,FALSE
53,5,1,FALSE
159,24,0,FALSE
248,26,0,FALSE
80,27,0,FALSE
105,11,0,FALSE
64,30,0,FALSE
90,33,0,FALSE
86,33,0,FALSE
477,64,0,FALSE
74,31,0,FALSE
86,10,0,FALSE
114,61,0,FALSE
88,34,0,FALSE
66,21,0,FALSE
124,39,0,FALSE
65,7,0,FALSE
103,31,0,FALSE
120,9,0,FALSE
290,67,0,FALSE
177,94,0,FALSE
93,34,0,FALSE
82,30,0,FALSE
127,16,1,FALSE
80,29,1,FALSE
100,12,1,FALSE
118,14,1,FALSE
91,65,1,FALSE
678,64,1,FALSE
122,69,1,FALSE
118,69,1,FALSE
665,165,1,FALSE
114,68,1,FALSE
423,106,1,FALSE
182,129,1,FALSE
118,16,2,FALSE
118,16,1,FALSE
82,30,2,FALSE
78,29,1,FALSE
86,12,1,FALSE
118,25,2,FALSE
89,14,2,FALSE
124,69,1,FALSE
690,108,1,FALSE
121,69,1,FALSE
119,69,1,FALSE
117,69,1,FALSE
534,158,1,FALSE
113,68,1,FALSE
397,118,1,FALSE
94,11,1,FALSE
180,129,1,FALSE
203,48,4,FALSE
113,29,3,FALSE
166,31,3,FALSE
103,24,1,FALSE
151,14,3,FALSE
67,22,3,FALSE
149,20,0,FALSE
59,19,2,FALSE
67,15,3,FALSE
67,34,1,FALSE
116,41,3,FALSE
95,36,4,FALSE
102,37,4,FALSE
110,50,1,FALSE
58,21,1,FALSE
18,12,0,FALSE
171,36,1,FALSE
162,38,1,FALSE
225,57,2,FALSE
79,39,2,FALSE
86,34,2,FALSE
135,18,4,FALSE
162,24,4,FALSE
51,13,3,FALSE
95,27,1,FALSE
80,18,2,FALSE
145,19,0,FALSE
112,24,0,FALSE
68,6,3,FALSE
126,25,4,FALSE
116,24,3,FALSE
199,46,2,FALSE
85,11,4,FALSE
189,14,3,FALSE
89,6,3,FALSE
137,11,3,FALSE
268,18,3,FALSE
150,10,3,FALSE
229,14,3,FALSE
36,19,1,FALSE
337,59,0,FALSE
141,40,2,FALSE
65,16,4,FALSE
79,19,4,FALSE
63,5,3,FALSE
413,75,3,FALSE
185,28,2,FALSE
147,28,2,FALSE
185,35,3,FALSE
110,15,0,FALSE
120,13,2,FALSE
89,18,1,FALSE
75,21,1,FALSE
111,19,3,FALSE
539,114,3,FALSE
159,45,4,FALSE
187,44,3,FALSE
101,25,0,FALSE
222,57,2,FALSE
73,15,0,FALSE
106,23,0,FALSE
86,13,1,FALSE
107,13,3,FALSE
121,25,2,FALSE
228,38,0,FALSE
369,70,1,FALSE
233,48,1,FALSE
175,8,1,FALSE
65,19,3,FALSE
194,5,1,FALSE
57,2,4,FALSE
71,4,4,FALSE
122,1,1,FALSE
103,20,1,FALSE
50,9,4,FALSE
725,1,1,FALSE
111,22,2,FALSE
232,15,1,FALSE
115,23,4,FALSE
85,14,4,FALSE
83,12,4,FALSE
108,6,1,FALSE
85,11,1,FALSE
55,10,3,FALSE
77,22,1,FALSE
94,23,4,FALSE
52,22,4,FALSE
50,20,4,FALSE
114,18,1,FALSE
103,17,1,FALSE
14,10,2,FALSE
183,60,2,FALSE
38,17,0,FALSE
444,248,2,FALSE
38,16,1,FALSE
46,37,1,FALSE
48,16,1,FALSE
3,3,0,FALSE
40,24,1,FALSE
206,70,2,FALSE
91,33,3,FALSE
80,12,1,FALSE
346,114,3,FALSE
75,33,0,FALSE
125,29,0,FALSE
66,26,0,FALSE
141,31,1,FALSE
111,21,0,FALSE
81,5,2,FALSE
95,14,3,FALSE
484,97,1,FALSE
92,16,0,FALSE
110,29,2,FALSE
80,15,2,FALSE
92,14,2,FALSE
95,17,2,FALSE
48,2,2,FALSE
53,5,2,FALSE
164,30,1,FALSE
173,30,3,FALSE
64,5,2,FALSE
66,12,4,FALSE
79,21,1,FALSE
83,10,3,FALSE
75,5,4,FALSE
82,14,3,FALSE
76,7,3,FALSE
43,2,2,FALSE
52,3,2,FALSE
96,12,1,FALSE
64,4,2,FALSE
57,8,3,FALSE
29,24,1,FALSE
1258,411,0,FALSE
1629,201,4,FALSE
68,23,1,FALSE
33,3,4,FALSE
35,15,1,FALSE
41,17,2,FALSE
46,17,0,FALSE
38,19,4,FALSE
114,30,1,FALSE
99,25,1,FALSE
114,30,0,FALSE
84,23,2,FALSE
53,5,4,FALSE
87,15,2,FALSE
96,14,2,FALSE
55,20,1,FALSE
71,21,1,FALSE
105,13,2,FALSE
106,19,3,FALSE
163,36,4,FALSE
123,26,1,FALSE
48,20,1,FALSE
61,5,2,FALSE
150,37,2,FALSE
296,64,1,FALSE
160,32,2,FALSE
77,26,1,FALSE
49,18,1,FALSE
78,23,2,FALSE
117,25,0,FALSE
154,32,1,FALSE
162,34,2,FALSE
102,29,0,FALSE
100,27,0,FALSE
78,22,0,FALSE
346,72,0,FALSE
140,34,0,FALSE
113,22,0,FALSE
125,30,0,FALSE
89,18,2,FALSE
174,43,4,FALSE
85,12,2,FALSE
67,13,0,FALSE
127,27,2,FALSE
147,30,2,FALSE
83,22,4,FALSE
134,39,0,FALSE
129,29,2,FALSE
142,26,1,FALSE
114,20,4,FALSE
71,19,3,FALSE
74,2,1,FALSE
126,32,3,FALSE
75,20,3,FALSE
67,23,3,FALSE
67,24,3,FALSE
62,26,3,FALSE
21,17,2,FALSE
76,1,1,FALSE
189,3,0,FALSE
101,24,4,FALSE
241,45,3,FALSE
120,41,1,FALSE
33,19,0,FALSE
134,41,0,FALSE
43,15,0,FALSE
93,32,0,FALSE
102,46,0,FALSE
107,33,1,FALSE
138,36,3,FALSE
121,36,4,FALSE
128,38,4,FALSE
123,36,2,FALSE
37,21,2,FALSE
44,26,0,FALSE
53,28,0,FALSE
94,36,2,FALSE
51,23,2,FALSE
206,47,2,FALSE
49,20,1,FALSE
176,55,0,FALSE
21,11,3,FALSE
126,6,1,FALSE
207,47,3,FALSE
97,20,2,FALSE
97,27,3,FALSE
64,13,2,FALSE
120,22,1,FALSE
52,4,3,FALSE
126,31,4,FALSE
104,19,4,FALSE
261,66,3,FALSE
203,33,3,FALSE
167,26,4,FALSE
139,23,3,FALSE
206,43,3,FALSE
132,38,4,FALSE
80,9,3,FALSE
73,6,1,FALSE
148,25,1,FALSE
97,21,1,FALSE
135,28,3,FALSE
67,15,2,FALSE
137,27,2,FALSE
179,37,2,FALSE
67,12,3,FALSE
72,4,3,FALSE
77,15,0,FALSE
62,15,3,FALSE
87,25,2,FALSE
141,22,1,FALSE
220,36,1,FALSE
95,20,1,FALSE
101,27,1,FALSE
80,25,1,FALSE
83,19,1,FALSE
104,36,0,FALSE
165,23,1,FALSE
77,15,4,FALSE
250,51,4,FALSE
82,23,3,FALSE
105,29,2,FALSE
94,18,3,FALSE
200,52,0,FALSE
50,20,3,FALSE
50,22,3,FALSE
37,15,3,FALSE
38,14,3,FALSE
177,39,1,FALSE
38,13,4,FALSE
75,12,2,FALSE
18,12,2,FALSE
20,10,3,FALSE
60,9,3,FALSE
227,42,1,FALSE
80,21,2,FALSE
139,23,2,FALSE
101,17,2,FALSE
91,23,3,FALSE
116,27,4,FALSE
102,23,4,FALSE
270,56,1,FALSE
109,20,3,FALSE
189,1,1,FALSE
65,14,4,FALSE
104,18,3,FALSE
111,24,1,FALSE
62,12,3,FALSE
62,19,1,FALSE
119,27,1,FALSE
97,31,2,FALSE
98,20,1,FALSE
38,12,3,FALSE
52,19,3,FALSE
39,19,2,FALSE
43,21,1,FALSE
